4,24;
4,3;
3,28;
3,98;
4,23;
4,89;
4,06;
3,87;
3,58;
4,27;
4,29;
3,79;
3,45;
4,25;
4,32;
3,83;
4,03;
4,23;
4,77;
3,08;
4,24;
4,29;
4,26;
4,25;
3,59;
3,74;
4,24;
4,0;
3,25;
4,29;
4,29;
3,12;
4,25;
4,26;
4,26;
3,2;
4,24;
4,38;
4,38;
3,74;
3,72;
4,24;
4,26;
4,26;
4,25;
4,24;
3,07;
4,25;
4,24;
4,26;
