95,95;
99,89;
95,98;
90,34;
84,47;
83,53;
77,22;
77,02;
68,39;
71,31;
68,69;
70,36;
70,27;
68,94;
67,71;
66,68;
66,37;
68,62;
69,88;
76,4;
82,6;
76,12;
68,52;
68,41;
71,09;
70,18;
67,27;
69,86;
69,38;
67,03;
68,11;
72,22;
79,91;
70,26;
69,03;
68,34;
68,23;
68,2;
64,04;
63,36;
65,01;
67,45;
68,35;
69,02;
68,05;
70,85;
68,27;
65,5;
68,23;
65,51;
