1,73;
3,36;
1,87;
2,91;
1,73;
3,07;
2,16;
2,59;
2,04;
2,75;
2,49;
1,71;
2,92;
1,73;
1,85;
2,8;
1,72;
2,74;
1,91;
1,76;
2,93;
1,72;
2,5;
2,13;
2,67;
2,59;
2,22;
3,01;
1,78;
3,5;
1,72;
2,92;
1,75;
2,94;
1,76;
3,49;
1,72;
2,0;
2,63;
2,16;
3,08;
1,73;
2,91;
1,88;
3,35;
1,72;
2,93;
1,72;
2,26;
2,38;
