31,49;
34,26;
30,55;
34,11;
30,1;
32,03;
29,64;
30,46;
26,46;
28,53;
27,61;
26,56;
26,19;
29,18;
29,35;
25,87;
27,97;
25,96;
27,49;
27,07;
30,81;
30,39;
32,15;
32,8;
30,48;
31,85;
30,42;
32,07;
30,64;
32,41;
31,38;
34,24;
33,05;
32,02;
30,58;
32,23;
31,58;
30,44;
32,86;
35,45;
38,07;
36,93;
39,31;
37,82;
38,83;
40,33;
43,76;
40,1;
38,8;
42,33;
