2,41;
2,21;
1,71;
2,93;
1,71;
2,94;
1,72;
2,27;
2,35;
2,44;
2,2;
1,72;
2,91;
1,73;
2,92;
1,71;
2,23;
2,4;
2,42;
2,2;
1,74;
2,92;
1,71;
2,1;
3,16;
1,72;
3,52;
1,73;
3,17;
2,04;
2,73;
2,5;
2,27;
2,95;
1,83;
3,39;
1,71;
2,03;
2,61;
2,16;
2,46;
1,72;
2,91;
1,73;
2,91;
1,73;
2,91;
1,71;
2,92;
1,76;
