2,93;
1,89;
2,79;
2,02;
3,21;
1,71;
2,24;
2,39;
1,74;
2,93;
1,72;
1,99;
3,25;
1,73;
2,28;
2,4;
1,74;
2,93;
1,72;
2,03;
2,66;
2,26;
3,0;
1,89;
3,39;
1,76;
3,42;
1,81;
2,96;
2,29;
2,54;
2,69;
2,12;
3,15;
1,72;
3,52;
1,73;
3,23;
2,02;
2,86;
2,42;
1,73;
2,93;
1,73;
1,94;
2,7;
2,08;
3,15;
1,73;
2,93;
