25,95;
26,76;
27,08;
27,42;
26,49;
29,06;
30,12;
29,86;
27,77;
27,77;
26,28;
26,96;
28,05;
31,22;
30,01;
27,55;
29,28;
27,08;
26,37;
30,49;
33,23;
33,27;
30,92;
32,68;
31,86;
31,69;
31,16;
32,03;
31,28;
31,96;
32,05;
34,57;
31,62;
31,21;
31,28;
29,56;
31,02;
33,62;
30,94;
34,29;
35,36;
32,37;
32,38;
34,79;
33,83;
32,45;
31,98;
31,31;
31,72;
29,73;
