INSTANCE 				 NODES 		 SEED 		 METHOD 	 DSIZE 
frb30-15-2.txt 		 450 		 20421 		 g 			 1
frb30-15-2.txt 		 450 		 10899 		 g 			 1
frb30-15-2.txt 		 450 		 18671 		 g 			 1
frb30-15-2.txt 		 450 		 23167 		 g 			 1
frb30-15-2.txt 		 450 		 406 		 g 			 1
frb30-15-2.txt 		 450 		 15418 		 g 			 1
frb30-15-2.txt 		 450 		 14207 		 g 			 1
frb30-15-2.txt 		 450 		 4659 		 g 			 1
frb30-15-2.txt 		 450 		 31533 		 g 			 1
frb30-15-2.txt 		 450 		 80 		 g 			 1
frb30-15-2.txt 		 450 		 4803 		 g 			 1
frb30-15-2.txt 		 450 		 23380 		 g 			 1
frb30-15-2.txt 		 450 		 2918 		 g 			 1
frb30-15-2.txt 		 450 		 31558 		 g 			 1
frb30-15-2.txt 		 450 		 14974 		 g 			 1
frb30-15-2.txt 		 450 		 19496 		 g 			 1
frb30-15-2.txt 		 450 		 25448 		 g 			 1
frb30-15-2.txt 		 450 		 23868 		 g 			 1
frb30-15-2.txt 		 450 		 9926 		 g 			 1
frb30-15-2.txt 		 450 		 15463 		 g 			 1
frb30-15-2.txt 		 450 		 10723 		 g 			 1
frb30-15-2.txt 		 450 		 7110 		 g 			 1
frb30-15-2.txt 		 450 		 4574 		 g 			 1
frb30-15-2.txt 		 450 		 14780 		 g 			 1
frb30-15-2.txt 		 450 		 26343 		 g 			 1
frb30-15-2.txt 		 450 		 22526 		 g 			 1
frb30-15-2.txt 		 450 		 29698 		 g 			 1
frb30-15-2.txt 		 450 		 22122 		 g 			 1
frb30-15-2.txt 		 450 		 30957 		 g 			 1
frb30-15-2.txt 		 450 		 12609 		 g 			 1
frb30-15-2.txt 		 450 		 9394 		 g 			 1
frb30-15-2.txt 		 450 		 15110 		 g 			 1
frb30-15-2.txt 		 450 		 15448 		 g 			 1
frb30-15-2.txt 		 450 		 24263 		 g 			 1
frb30-15-2.txt 		 450 		 6395 		 g 			 1
frb30-15-2.txt 		 450 		 5345 		 g 			 1
frb30-15-2.txt 		 450 		 31968 		 g 			 1
frb30-15-2.txt 		 450 		 5569 		 g 			 1
frb30-15-2.txt 		 450 		 16341 		 g 			 1
frb30-15-2.txt 		 450 		 15301 		 g 			 1
frb30-15-2.txt 		 450 		 1436 		 g 			 1
frb30-15-2.txt 		 450 		 27518 		 g 			 1
frb30-15-2.txt 		 450 		 7945 		 g 			 1
frb30-15-2.txt 		 450 		 11740 		 g 			 1
frb30-15-2.txt 		 450 		 32193 		 g 			 1
frb30-15-2.txt 		 450 		 15318 		 g 			 1
frb30-15-2.txt 		 450 		 32308 		 g 			 1
frb30-15-2.txt 		 450 		 5936 		 g 			 1
frb30-15-2.txt 		 450 		 22342 		 g 			 1
frb30-15-2.txt 		 450 		 15978 		 g 			 1
frb30-15-2.txt 		 450 		 26047 		 a 			 1
frb30-15-2.txt 		 450 		 9564 		 a 			 1
frb30-15-2.txt 		 450 		 29195 		 a 			 1
frb30-15-2.txt 		 450 		 2225 		 a 			 1
frb30-15-2.txt 		 450 		 15564 		 a 			 1
frb30-15-2.txt 		 450 		 6371 		 a 			 1
frb30-15-2.txt 		 450 		 13695 		 a 			 1
frb30-15-2.txt 		 450 		 18321 		 a 			 1
frb30-15-2.txt 		 450 		 8719 		 a 			 1
frb30-15-2.txt 		 450 		 9986 		 a 			 1
frb30-15-2.txt 		 450 		 7808 		 a 			 1
frb30-15-2.txt 		 450 		 17187 		 a 			 1
frb30-15-2.txt 		 450 		 25993 		 a 			 1
frb30-15-2.txt 		 450 		 14883 		 a 			 1
frb30-15-2.txt 		 450 		 6932 		 a 			 1
frb30-15-2.txt 		 450 		 6820 		 a 			 1
frb30-15-2.txt 		 450 		 19994 		 a 			 1
frb30-15-2.txt 		 450 		 22227 		 a 			 1
frb30-15-2.txt 		 450 		 31305 		 a 			 1
frb30-15-2.txt 		 450 		 7680 		 a 			 1
frb30-15-2.txt 		 450 		 19746 		 a 			 1
frb30-15-2.txt 		 450 		 5366 		 a 			 1
frb30-15-2.txt 		 450 		 17494 		 a 			 1
frb30-15-2.txt 		 450 		 9849 		 a 			 1
frb30-15-2.txt 		 450 		 2081 		 a 			 1
frb30-15-2.txt 		 450 		 32698 		 a 			 1
frb30-15-2.txt 		 450 		 14078 		 a 			 1
frb30-15-2.txt 		 450 		 4726 		 a 			 1
frb30-15-2.txt 		 450 		 9326 		 a 			 1
frb30-15-2.txt 		 450 		 24119 		 a 			 1
frb30-15-2.txt 		 450 		 7305 		 a 			 1
frb30-15-2.txt 		 450 		 13838 		 a 			 1
frb30-15-2.txt 		 450 		 32115 		 a 			 1
frb30-15-2.txt 		 450 		 12412 		 a 			 1
frb30-15-2.txt 		 450 		 28373 		 a 			 1
frb30-15-2.txt 		 450 		 5136 		 a 			 1
frb30-15-2.txt 		 450 		 32190 		 a 			 1
frb30-15-2.txt 		 450 		 2026 		 a 			 1
frb30-15-2.txt 		 450 		 25301 		 a 			 1
frb30-15-2.txt 		 450 		 19023 		 a 			 1
frb30-15-2.txt 		 450 		 11474 		 a 			 1
frb30-15-2.txt 		 450 		 23320 		 a 			 1
frb30-15-2.txt 		 450 		 16031 		 a 			 1
frb30-15-2.txt 		 450 		 29101 		 a 			 1
frb30-15-2.txt 		 450 		 14330 		 a 			 1
frb30-15-2.txt 		 450 		 16006 		 a 			 1
frb30-15-2.txt 		 450 		 158 		 a 			 1
frb30-15-2.txt 		 450 		 11433 		 a 			 1
frb30-15-2.txt 		 450 		 11987 		 a 			 1
frb30-15-2.txt 		 450 		 16753 		 a 			 1
