INSTANCE 				 NODES 		 SEED 		 METHOD 	 DSIZE 
hamming-10-4.txt 		 1024 		 7733 		 g 			 1
hamming-10-4.txt 		 1024 		 26405 		 g 			 1
hamming-10-4.txt 		 1024 		 24885 		 g 			 1
hamming-10-4.txt 		 1024 		 4356 		 g 			 1
hamming-10-4.txt 		 1024 		 15085 		 g 			 1
hamming-10-4.txt 		 1024 		 19125 		 g 			 1
hamming-10-4.txt 		 1024 		 21244 		 a 			 1
hamming-10-4.txt 		 1024 		 11509 		 a 			 1
hamming-10-4.txt 		 1024 		 15428 		 a 			 1
hamming-10-4.txt 		 1024 		 18596 		 a 			 1
hamming-10-4.txt 		 1024 		 9845 		 a 			 1
hamming-10-4.txt 		 1024 		 30854 		 a 			 1
hamming-10-4.txt 		 1024 		 10354 		 a 			 1
hamming-10-4.txt 		 1024 		 26181 		 a 			 1
hamming-10-4.txt 		 1024 		 18368 		 a 			 1
hamming-10-4.txt 		 1024 		 13645 		 a 			 1
hamming-10-4.txt 		 1024 		 4533 		 a 			 1
hamming-10-4.txt 		 1024 		 16696 		 a 			 1
hamming-10-4.txt 		 1024 		 29658 		 a 			 1
hamming-10-4.txt 		 1024 		 8199 		 a 			 1
hamming-10-4.txt 		 1024 		 32671 		 a 			 1
hamming-10-4.txt 		 1024 		 9977 		 a 			 1
hamming-10-4.txt 		 1024 		 29578 		 a 			 1
hamming-10-4.txt 		 1024 		 7229 		 a 			 1
hamming-10-4.txt 		 1024 		 18247 		 a 			 1
hamming-10-4.txt 		 1024 		 14880 		 a 			 1
hamming-10-4.txt 		 1024 		 26784 		 a 			 1
hamming-10-4.txt 		 1024 		 6491 		 a 			 1
hamming-10-4.txt 		 1024 		 27318 		 a 			 1
hamming-10-4.txt 		 1024 		 6634 		 a 			 1
hamming-10-4.txt 		 1024 		 10894 		 a 			 1
hamming-10-4.txt 		 1024 		 2093 		 a 			 1
hamming-10-4.txt 		 1024 		 3988 		 a 			 1
hamming-10-4.txt 		 1024 		 28900 		 a 			 1
hamming-10-4.txt 		 1024 		 11516 		 a 			 1
hamming-10-4.txt 		 1024 		 1402 		 a 			 1
hamming-10-4.txt 		 1024 		 12679 		 a 			 1
hamming-10-4.txt 		 1024 		 22438 		 a 			 1
hamming-10-4.txt 		 1024 		 3075 		 a 			 1
hamming-10-4.txt 		 1024 		 16483 		 a 			 1
hamming-10-4.txt 		 1024 		 22361 		 a 			 1
hamming-10-4.txt 		 1024 		 15509 		 a 			 1
hamming-10-4.txt 		 1024 		 11233 		 a 			 1
hamming-10-4.txt 		 1024 		 2461 		 a 			 1
hamming-10-4.txt 		 1024 		 22920 		 a 			 1
hamming-10-4.txt 		 1024 		 5552 		 a 			 1
hamming-10-4.txt 		 1024 		 10875 		 a 			 1
hamming-10-4.txt 		 1024 		 4999 		 a 			 1
hamming-10-4.txt 		 1024 		 8919 		 a 			 1
hamming-10-4.txt 		 1024 		 1150 		 a 			 1
hamming-10-4.txt 		 1024 		 14694 		 a 			 1
hamming-10-4.txt 		 1024 		 492 		 a 			 1
hamming-10-4.txt 		 1024 		 26755 		 a 			 1
hamming-10-4.txt 		 1024 		 7918 		 a 			 1
hamming-10-4.txt 		 1024 		 25552 		 a 			 1
hamming-10-4.txt 		 1024 		 16278 		 a 			 1
